EmpID,EmpName,LanguageOfCommunication,Age,Gender,JobProfileIDApplyingFor,HighestDegree,DegreeBranch,GraduatingInstitute,LatestDegreeCGPA,YearsOfExperince,GraduationYear,CurrentCTC,ExpectedCTC,MartialStatus,EmpScore,CurrentDesignation,CurrentCompanyType,DepartmentInCompany,TotalLeavesTaken,BiasInfluentialFactor,FitmentPercent
6000,Theron,English,37,Female,JR87525,MS,Electronics,Tier 2,6,11,2010,11,16,Married,4,SDE,Startup,Product,9,YearsOfExperince,83.06
10276,Travis,Hindi,27,Other,JR85289,B.Tech,Electrical and Electronics,Tier 2,5,4,2017,14,18,Married,2,SDE,Enterprise,Finance,10,CurrentCompanyType,63.14
3867,Wilton,Hindi,26,Female,JR85289,B.Tech,Electrical,Tier 2,7,3,2018,24,31,Single,3,DS,Startup,Design,8,Gender,85.92
8636,Zeb,Hindi,33,Female,JR85289,B.Tech,Electrical,Tier 1,7,10,2011,17,23,Married,5,SDE,Enterprise,Engineering,12,YearsOfExperince,91.17
15288,Allison,Hindi,29,Male,JR87525,MS,Artificial Intelligence,Tier 2,7,3,2018,22,31,Married,3,SSE,MidSized,Engineering,11,HighestDegree,85.52
23394,Anson,English,40,Male,JR87525,PhD,Computer Science,Tier 2,8,10,2011,21,27,Married,3,SDE,MidSized,Design,15,,67.99
21113,Asbury,English,32,Male,JR85289,BCA,Electronics,Tier 2,5,9,2012,12,18,Married,5,SDE,MidSized,Engineering,14,,68.74
4625,Benjamine,Hindi,28,Female,JR85289,B.Tech,Electronics,Tier 2,8,5,2016,26,35,Married,2,SDE,Enterprise,Engineering,10,CurrentCompanyType,82.52
2177,Bessie,English,36,Male,JR88879,MS,Electrical,Tier 2,6,10,2011,15,21,Married,1,SSE,Startup,Design,6,YearsOfExperince,71.61
22014,Beverly,Native,33,Other,JR88879,B.Tech,Electrical,Tier 1,8,10,2011,26,35,Married,3,DS,Startup,Design,11,,61.16
9190,Brooks,English,27,Female,JR88873,B.Tech,Computer Science,Tier 2,6,4,2017,24,34,Married,3,SEM,Startup,Engineering,15,Gender,83.34
2311,Burley,English,34,Female,JR81165,B.Tech,Artificial Intelligence,Tier 3,7,11,2010,10,17,Single,3,SDE,MidSized,Engineering,4,YearsOfExperince,91.02
6228,Burr,English,29,Female,JR88873,B.Tech,Computer Science,Tier 1,7,6,2015,22,31,Married,2,SSE,Enterprise,Design,12,DegreeBranch,84.26
23182,Buster,Hindi,35,Male,JR87525,M.Tech,Information Technology,Tier 3,7,9,2012,25,29,Single,4,DS,Enterprise,Product,6,DegreeBranch,90.2
22323,Davis,English,34,Female,JR81165,B.Tech,Information Technology,Tier 2,7,11,2010,12,18,Married,3,SSE,Startup,Product,16,YearsOfExperince,85.84
12340,Dean,Hindi,30,Male,JR87525,B.Tech,Computer Science,Tier 2,8,7,2014,29,39,Married,4,SSE,Enterprise,Customer Success,10,DegreeBranch,92.47
14600,Eber,English,33,Male,JR81165,M.Tech,Computer Science,Tier 3,8,7,2014,25,30,Single,4,DS,MidSized,Design,15,DegreeBranch,88.68
7152,Edna,Hindi,36,Male,JR89890,MS,Information Technology,Tier 3,8,10,2011,8,15,Married,4,SDE,Startup,Engineering,11,HighestDegree,85.77
19854,Eldridge,English,38,Male,JR85289,M.Tech,Electronics,Tier 2,7,12,2009,10,15,Married,4,SSE,MidSized,Design,14,YearsOfExperince,93.81
13354,Elzie,Native,27,Male,JR87525,B.Tech,Artificial Intelligence,Tier 2,7,4,2017,27,33,Married,4,DS,Enterprise,Design,18,CurrentCompanyType,88.09
3187,Eric,English,27,Male,JR87525,B.Tech,Electrical and Electronics,Tier 1,10,4,2017,11,19,Married,4,DS,MidSized,Customer Success,13,EmpScore,81.68
21306,Fayette,English,33,Male,JR89890,M.Tech,Electrical,Tier 1,7,7,2014,19,27,Married,3,SDE,Startup,Design,20,,74.59
20675,Hampton,Hindi,32,Female,JR85289,MS,Information Technology,Tier 1,8,6,2015,7,14,Married,4,SDE,Startup,Design,9,Gender,91.03
2102,Herschel,English,32,Male,JR85289,Dual MBA,Information Technology,Tier 2,7,9,2012,17,22,Married,1,SSE,Enterprise,Design,10,CurrentCompanyType,64.14
8437,Ivy,Hindi,31,Male,JR87525,Dual M.Tech,Electronics,Tier 2,5,8,2013,22,31,Single,4,SSE,Enterprise,Design,8,CurrentCompanyType,94.49
14207,Jule,English,35,Female,JR88873,B.Tech,Computer Science,Tier 2,8,12,2009,10,15,Married,4,SSE,Startup,Design,14,YearsOfExperince,79.15
17129,Junior,English,28,Male,JR87525,B.Tech,Artificial Intelligence,Tier 1,7,5,2016,15,22,Single,4,BA,MidSized,Engineering,6,Ethinicity,86.82
7356,Junious,Native,37,Male,JR89890,MS,Information Technology,Tier 3,8,11,2010,7,15,Married,4,BA,Startup,Customer Success,11,HighestDegree,80.85
21508,Justus,Native,34,Male,JR85289,B.Tech,Electrical,Tier 2,7,11,2010,10,16,Single,4,SDE,Enterprise,Finance,18,,51.77
5175,Lambert,Native,34,Male,JR87525,B.Tech,Computer Science,Tier 1,7,11,2010,21,26,Married,3,SDE,Enterprise,Design,6,,52.12
24110,Len,English,29,Male,JR87525,MS,Artificial Intelligence,Tier 2,7,3,2018,29,34,Married,3,BA,Enterprise,Customer Success,8,CurrentCompanyType,66.45
10438,Levy,Hindi,27,Female,JR85289,M.Tech,Computer Science,Tier 3,8,1,2020,12,20,Married,2,DS,MidSized,Engineering,20,DegreeBranch,88.81
3075,Lindsay,Hindi,33,Male,JR87525,M.Tech,Information Technology,Tier 2,9,7,2014,10,20,Married,4,EM,Startup,Design,16,DegreeBranch,88.2
12343,Lonie,Hindi,34,Female,JR88879,B.Tech,Electrical,Tier 3,7,11,2010,15,21,Married,4,SDE,Startup,Engineering,16,YearsOfExperince,78.11
6458,Minor,Hindi,25,Male,JR85289,BCA,Computer Science,Tier 2,7,2,2019,10,18,Married,5,SSE,Enterprise,Design,18,,56.49
24140,Octave,English,31,Female,JR87525,B.Tech,Information Technology,Tier 1,9,8,2013,20,28,Married,4,DS,Startup,Design,16,Gender,76.48
11668,Orson,English,24,Female,JR79193,Dual M.Tech,Artificial Intelligence,Tier 3,7,1,2020,23,30,Married,4,SDE,MidSized,Design,15,Gender,93.86
15416,Reed,Hindi,29,Male,JR85289,Dual M.Tech,Electrical,Tier 2,8,6,2015,28,36,Married,4,SSE,Enterprise,Engineering,15,CurrentCompanyType,89.58
14908,Tillman,English,35,Male,JR89890,B.Tech,Electrical and Electronics,Tier 1,6,12,2009,28,34,Single,5,SDE,Startup,Finance,15,EmpScore,91.44
17345,Tracy,Hindi,24,Female,JR88879,B.Tech,Electronics,Tier 1,6,1,2020,28,32,Married,1,SDE,MidSized,Design,8,,82.16
2658,Winfred,English,34,Male,JR87525,PhD,Electronics,Tier 1,6,4,2017,27,35,Married,4,SSE,Startup,Customer Success,13,EmpScore,89.38
7054,Wong,Hindi,35,Male,JR85289,BCA,Computer Science,Tier 1,5,12,2009,10,15,Married,3,SDE,Startup,Customer Success,5,YearsOfExperince,85.76
9860,Young,English,34,Male,JR85289,PhD,Computer Science,Tier 3,7,4,2017,8,18,Married,3,SDE,Startup,Engineering,9,DegreeBranch,88.92
15110,Ace,Hindi,30,Female,JR89890,BCA,Computer Science,Tier 1,8,7,2014,11,16,Single,3,SDE,MidSized,Engineering,15,Gender,87.79
19343,Alden,English,32,Female,JR85289,B.Tech,Artificial Intelligence,Tier 1,10,9,2012,15,23,Married,3,DS,Startup,Design,12,Gender,75.08
8949,Alec,Hindi,31,Male,JR88873,B.Tech,Computer Science,Tier 2,7,8,2013,9,15,Married,2,SDE,MidSized,Finance,17,DegreeBranch,80.82
15993,Alois,English,28,Female,JR87525,BCA,Computer Science,Tier 3,8,5,2016,12,21,Single,4,BA,Startup,Design,18,,69.48
17750,Alpheus,Hindi,35,Male,JR85289,B.Tech,Computer Science,Tier 1,6,12,2009,8,12,Married,3,DS,MidSized,Engineering,13,DegreeBranch,85.76
4806,Alphonso,Hindi,26,Male,JR87525,Dual MBA,Computer Science,Tier 2,9,3,2018,12,17,Married,3,EM,Enterprise,Customer Success,20,DegreeBranch,71.09
8017,Andres,English,30,Male,JR88873,MS,Computer Science,Tier 1,4,4,2017,25,33,Single,3,SDE,Startup,Engineering,12,HighestDegree,91.5
11452,Angelo,Native,36,Female,JR88879,M.Tech,Information Technology,Tier 1,8,10,2011,9,15,Married,3,SDE,Enterprise,Product,17,Gender,72.34
2170,Annie,Hindi,28,Male,JR79193,MS,Computer Science,Tier 1,7,2,2019,16,23,Single,3,SDE,Enterprise,Engineering,13,,58.82
23945,Archer,English,26,Female,JR87525,B.Tech,Information Technology,Tier 1,7,3,2018,6,13,Married,4,BA,MidSized,Engineering,10,Gender,85.13
15698,Armstead,Hindi,34,Female,JR70175,MCA,Electrical,Tier 2,7,8,2013,16,20,Single,3,BA,Startup,Engineering,16,Gender,83.08
20654,Aron,Hindi,35,Other,JR85289,B.Tech,Computer Science,Tier 2,4,12,2009,18,25,Single,4,DS,Enterprise,Customer Success,18,,36.38
4008,Augustine,Hindi,33,Male,JR87525,BCA,Electrical,Tier 2,5,10,2011,23,28,Married,3,SSE,MidSized,Finance,18,,69.26
19252,Author,Native,35,Male,JR85289,B.Tech,Computer Science,Tier 1,8,12,2009,23,31,Married,4,BA,Startup,Customer Success,13,YearsOfExperince,87.5
2831,Bailey,Native,26,Male,JR85289,B.Tech,Electrical,Tier 3,6,3,2018,9,16,Married,3,BA,Startup,Engineering,17,MartialStatus,90.16
9394,Bedford,English,25,Other,JR87525,Dual M.Tech,Electrical,Tier 3,7,2,2019,13,23,Single,3,EM,Enterprise,Engineering,4,,40.93
21262,Benedict,English,30,Other,JR87525,B.Tech,Information Technology,Tier 2,8,7,2014,27,37,Married,3,SDE,Enterprise,Engineering,5,DegreeBranch,72.11
9946,Bertha,English,32,Male,JR88873,BCA,Computer Science,Tier 1,5,9,2012,22,32,Single,2,DE,Startup,Engineering,10,DegreeBranch,76.21
2809,Brice,English,30,Female,JR81165,B.Tech,Artificial Intelligence,Tier 2,8,7,2014,25,35,Single,4,BA,Startup,Design,7,Gender,73.06
6813,Brown,Native,33,Female,JR79193,Dual M.Tech,Computer Science,Tier 2,8,10,2011,9,19,Single,3,SDE,Startup,Engineering,8,Gender,90.34
17856,Burrell,Hindi,24,Male,JR87525,B.Tech,Electronics,Tier 1,8,1,2020,21,30,Single,4,SDE,Startup,Engineering,19,EmpScore,92.19
13735,Byrd,Hindi,28,Female,JR85289,B.Tech,Electrical,Tier 2,7,5,2016,30,38,Married,3,SDE,Enterprise,Engineering,13,Gender,82.09
2919,Carleton,English,25,Female,JR87525,BCA,Artificial Intelligence,Tier 2,7,2,2019,20,27,Married,3,SSE,MidSized,Engineering,8,Gender,84.97
3391,Chin,Hindi,40,Female,JR85289,PhD,Electronics,Tier 2,5,10,2011,9,14,Married,3,SDE,MidSized,Engineering,19,Gender,77.02
11183,Clare,Hindi,32,Female,JR87525,M.Tech,Information Technology,Tier 1,9,6,2015,30,36,Married,4,SSE,Enterprise,Engineering,5,Gender,82.11
9729,Doctor,Hindi,37,Female,JR85289,M.Tech,Electronics,Tier 2,9,11,2010,17,26,Married,4,EM,Startup,Engineering,12,LatestDegreeCGPA,67.91
12408,Dolphus,English,27,Male,JR89890,BCA,Computer Science,Tier 2,10,4,2017,16,23,Married,3,SDE,Startup,Product,6,DegreeBranch,76.08
5068,Eben,Native,32,Female,JR87525,B.Tech,Computer Science,Tier 3,8,9,2012,10,18,Single,5,SDE,Enterprise,Customer Success,4,Gender,80.47
11718,Elie,Hindi,27,Male,JR85289,B.Tech,Electrical,Tier 2,9,4,2017,29,34,Married,4,EM,MidSized,Customer Success,15,EmpScore,90.52
4164,Elige,English,28,Male,JR88654,B.Tech,Electronics,Tier 2,8,5,2016,19,26,Married,3,DS,Startup,Design,15,MartialStatus,93.15
17931,Ennis,Hindi,29,Male,JR87525,MS,Electrical,Tier 1,7,3,2018,10,15,Single,4,SDE,Startup,Customer Success,17,HighestDegree,89.99
16439,Florence,Hindi,27,Male,JR87525,B.Tech,Electrical,Tier 3,7,4,2017,12,19,Single,4,BA,Enterprise,Engineering,4,,43.2
9889,Gabe,English,34,Male,JR85289,Dual M.Tech,Computer Science,Tier 1,7,11,2010,26,35,Single,2,SSE,Startup,Customer Success,15,DegreeBranch,81.37
11011,Gibson,English,40,Male,JR85289,PhD,Information Technology,Tier 1,8,10,2011,10,17,Married,3,SDE,Enterprise,Design,14,,47.8
3100,Gustavus,Native,33,Male,JR88654,B.Tech,Electrical,Tier 1,7,10,2011,30,37,Married,4,SDE,Enterprise,Engineering,9,CurrentCompanyType,93.03
20438,Harlan,English,25,Female,JR87525,B.Tech,Electrical,Tier 3,6,2,2019,19,25,Married,2,DS,Enterprise,Engineering,11,CurrentCompanyType,74.72
23161,Hollis,English,35,Female,JR87525,B.Tech,Electronics,Tier 1,6,12,2009,17,26,Married,5,SDE,Startup,Engineering,6,YearsOfExperince,93.08
13774,Humphrey,Native,30,Female,JR87525,M.Tech,Information Technology,Tier 2,8,4,2017,23,27,Married,3,SDE,Startup,Engineering,5,Gender,71.22
9959,Hurley,Native,34,Male,JR87525,Dual M.Tech,Computer Science,Tier 1,8,11,2010,10,19,Married,4,EM,MidSized,Engineering,4,YearsOfExperince,89.16
13627,Larry,English,34,Female,JR81165,B.Tech,Artificial Intelligence,Tier 2,9,11,2010,15,19,Married,4,DS,Enterprise,Engineering,7,CurrentCompanyType,65.71
10292,Lindsey,Native,35,Male,JR87525,B.Tech,Computer Science,Tier 1,8,12,2009,7,16,Single,3,SSE,Startup,Customer Success,7,,66.78
3709,Lue,Hindi,33,Other,JR85289,B.Tech,Electronics,Tier 1,7,10,2011,15,22,Single,3,BA,Startup,Engineering,5,,34.26
3610,Malachi,Hindi,28,Male,JR85289,B.Tech,Information Technology,Tier 2,5,5,2016,11,21,Married,2,SDE,Startup,Customer Success,18,DegreeBranch,75.67
21417,May,Hindi,29,Male,JR88879,BCA,Computer Science,Tier 3,8,6,2015,14,18,Married,4,EM,Enterprise,Design,19,DegreeBranch,75.21
9906,Maynard,English,36,Male,JR87525,PhD,Electronics,Tier 2,7,6,2015,10,16,Married,3,EM,Startup,Engineering,12,MartialStatus,86.53
10562,Melville,Native,38,Male,JR85289,MS,Computer Science,Tier 3,6,12,2009,8,14,Married,3,SDE,Startup,Design,15,HighestDegree,85.14
22770,Milford,English,26,Male,JR88879,BCA,Computer Science,Tier 3,8,3,2018,10,19,Single,4,DS,Startup,Engineering,11,DegreeBranch,76.94
3403,Mills,Hindi,33,Male,JR85289,BCA,Computer Science,Tier 2,7,10,2011,26,30,Married,3,SSE,Startup,Engineering,14,DegreeBranch,76.09
22068,Orange,English,29,Male,JR81165,Dual M.Tech,Computer Science,Tier 2,6,6,2015,25,31,Married,3,DE,Startup,Engineering,13,DegreeBranch,84.79
12657,Orie,English,24,Male,JR87525,Dual MBA,Electronics,Tier 2,4,1,2020,20,24,Married,5,EM,Enterprise,Customer Success,12,CurrentCompanyType,92.87
18629,Pablo,English,28,Female,JR85289,B.Tech,Computer Science,Tier 1,6,5,2016,9,16,Single,3,SSE,Enterprise,Design,20,CurrentCompanyType,68.15
9678,Reese,English,27,Male,JR85289,B.Tech,Electrical,Tier 1,9,4,2017,21,29,Married,3,SDE,Startup,Design,14,LatestDegreeCGPA,73.48
21344,Roswell,English,30,Male,JR88879,MS,Artificial Intelligence,Tier 2,7,4,2017,18,24,Married,4,SSE,Startup,Customer Success,11,HighestDegree,86.05
8306,Sampson,English,29,Male,JR87525,B.Tech,Computer Science,Tier 2,8,6,2015,25,30,Married,1,SDE,Startup,Product,12,DegreeBranch,90.75
22413,Thaddeus,Hindi,32,Female,JR85289,M.Tech,Computer Science,Tier 2,7,6,2015,19,25,Single,3,SDE,MidSized,Customer Success,9,Gender,70.64
18030,Thurman,Hindi,29,Male,JR87525,B.Tech,Artificial Intelligence,Tier 2,5,6,2015,29,35,Married,3,EM,Enterprise,Engineering,11,,43.74
23052,Tommie,Native,29,Male,JR85289,B.Tech,Electrical and Electronics,Tier 1,7,6,2015,17,25,Married,1,SDE,Enterprise,Engineering,14,,40.42
14792,Toney,English,28,Female,JR85289,BCA,Computer Science,Tier 1,7,5,2016,11,16,Married,3,DS,MidSized,Design,7,Gender,89.85
7786,Walton,English,33,Male,JR88654,B.Tech,Artificial Intelligence,Tier 2,9,10,2011,23,28,Single,3,SDE,MidSized,Engineering,17,YearsOfExperince,80.77
3127,Wellington,Native,32,Male,JR85289,B.Tech,Information Technology,Tier 2,7,9,2012,27,33,Married,3,DS,Startup,Product,10,DegreeBranch,83.29
5365,Willam,English,32,Male,JR85289,Dual MBA,Artificial Intelligence,Tier 2,8,9,2012,24,30,Married,5,SSE,Startup,Design,12,Ethinicity,92.38
19935,Willian,Native,33,Female,JR85289,MS,Artificial Intelligence,Tier 1,5,7,2014,9,14,Married,3,DS,Startup,Engineering,15,Gender,85.68
17198,Wylie,English,31,Female,JR88654,B.Tech,Electrical,Tier 1,7,8,2013,18,27,Married,4,SDE,MidSized,Product,16,Gender,75.8
5815,Adolfo,Hindi,32,Male,JR88879,B.Tech,Artificial Intelligence,Tier 2,8,9,2012,13,17,Married,3,SDE,MidSized,Engineering,19,MartialStatus,87.46
19067,Alanzo,English,26,Male,JR89890,B.Tech,Information Technology,Tier 2,6,3,2018,13,22,Married,3,SSE,Enterprise,Engineering,16,,57.48
2497,Albion,English,28,Male,JR85289,Dual MBA,Computer Science,Tier 1,7,5,2016,22,28,Married,4,DS,Enterprise,Design,17,DegreeBranch,86.65
6949,Alcide,Native,35,Male,JR85289,B.Tech,Electronics,Tier 2,8,12,2009,15,19,Married,5,DS,Enterprise,Engineering,9,,43.1
21813,Alvie,Hindi,28,Male,JR70175,BCA,Computer Science,Tier 2,9,5,2016,27,36,Single,5,SSE,Enterprise,Engineering,11,DegreeBranch,89.47
24067,Alvis,Hindi,38,Male,JR85289,M.Tech,Information Technology,Tier 1,7,12,2009,8,14,Married,3,SSE,Enterprise,Product,20,,34.87
16087,Antoine,Native,32,Female,JR87525,Dual M.Tech,Electrical,Tier 2,6,9,2012,13,23,Married,1,BA,MidSized,Design,14,,80.07
7634,Ashley,Hindi,35,Male,JR81165,B.Tech,Artificial Intelligence,Tier 1,8,12,2009,15,19,Married,4,BA,MidSized,Design,18,YearsOfExperince,77.04
15648,Ballard,Hindi,30,Male,JR89890,B.Tech,Computer Science,Tier 2,6,7,2014,8,12,Married,4,SDE,Startup,Engineering,19,DegreeBranch,82.4
6275,Bartholomew,Hindi,29,Male,JR88873,MS,Information Technology,Tier 3,6,3,2018,10,20,Single,3,SDE,Startup,Customer Success,16,HighestDegree,87.2
5940,Baxter,Hindi,27,Male,JR87525,B.Tech,Electrical,Tier 2,8,4,2017,16,22,Married,4,SSE,Startup,Engineering,4,,68.55
16617,Billy,English,26,Male,JR70175,B.Tech,Computer Science,Tier 2,6,3,2018,18,24,Single,5,SSE,Startup,Design,13,DegreeBranch,86.05
19078,Bird,Hindi,26,Female,JR87525,B.Tech,Information Technology,Tier 1,9,3,2018,15,24,Married,3,SDE,Startup,Design,6,Gender,82.01
9987,Campbell,Hindi,34,Male,JR85289,M.Tech,Electronics,Tier 1,4,8,2013,24,28,Married,4,SEM,MidSized,Design,14,EmpScore,95.28
2127,Commodore,Hindi,38,Female,JR85289,MS,Artificial Intelligence,Tier 3,8,12,2009,27,34,Married,4,DA,MidSized,Engineering,9,,69.56
16803,Connie,Hindi,31,Male,JR87525,B.Tech,Artificial Intelligence,Tier 2,8,8,2013,13,21,Married,1,BA,Startup,Engineering,17,Ethinicity,78.31
9646,Dale,Hindi,27,Male,JR85289,B.Tech,Electronics,Tier 1,4,4,2017,23,31,Married,4,DS,Startup,Customer Success,9,EmpScore,92.33
3508,Dayton,English,27,Female,JR89890,B.Tech,Computer Science,Tier 1,8,4,2017,23,27,Married,3,EM,Enterprise,Design,16,Gender,82.58
19758,Delmar,English,29,Male,JR87525,B.Tech,Computer Science,Tier 2,6,6,2015,18,28,Married,3,SDE,MidSized,Design,10,DegreeBranch,73.73
20415,Dow,Native,27,Male,JR87525,MS,Computer Science,Tier 1,5,1,2020,6,15,Married,3,SDE,MidSized,Design,6,HighestDegree,95.26
13580,Ebbie,Hindi,37,Male,JR87525,M.Tech,Artificial Intelligence,Tier 3,7,11,2010,24,28,Married,5,SSE,Startup,Engineering,12,YearsOfExperince,87.13
20335,Egbert,Hindi,31,Male,JR89890,BCA,Computer Science,Tier 2,8,8,2013,19,27,Married,4,SSE,Startup,Customer Success,20,DegreeBranch,90.29
18536,Eligah,Native,32,Female,JR88879,B.Tech,Electrical,Tier 2,7,9,2012,19,29,Married,3,BA,Startup,Design,4,,65.55
20474,Elizabeth,Hindi,30,Female,JR89890,M.Tech,Computer Science,Tier 2,9,4,2017,13,22,Married,4,DA,MidSized,Customer Success,18,Gender,88.76
11073,Emma,Hindi,32,Female,JR88879,MS,Computer Science,Tier 1,9,6,2015,26,32,Single,2,SDE,Enterprise,Engineering,20,CurrentCompanyType,69.27
23875,Ernst,Hindi,31,Male,JR85289,B.Tech,Artificial Intelligence,Tier 3,9,8,2013,10,20,Married,5,DS,Startup,Engineering,14,EmpScore,90.11
7037,Essie,Hindi,26,Female,JR87525,BCA,Information Technology,Tier 3,8,3,2018,18,22,Married,3,DS,MidSized,Customer Success,14,Gender,75.71
13637,Ethan,English,31,Female,JR85289,B.Tech,Electrical,Tier 1,5,8,2013,9,18,Married,4,BA,Enterprise,Finance,12,CurrentCompanyType,67.92
12295,Eustace,English,29,Male,JR88873,B.Tech,Computer Science,Tier 3,6,6,2015,25,32,Married,4,EM,Startup,Design,16,DegreeBranch,86.02
13485,Ewing,Hindi,27,Male,JR85289,B.Tech,Information Technology,Tier 2,7,4,2017,7,13,Single,4,SSE,Startup,Customer Success,14,DegreeBranch,75.81
21453,Fate,Native,27,Male,JR87525,B.Tech,Artificial Intelligence,Tier 3,8,4,2017,14,19,Married,4,EM,MidSized,Engineering,14,EmpScore,72.07
11675,Felipe,Hindi,34,Male,JR85289,M.Tech,Computer Science,Tier 1,5,8,2013,23,31,Married,3,SEM,Enterprise,Engineering,5,,39.73
10984,Fernand,Hindi,32,Female,JR79193,Dual MBA,Artificial Intelligence,Tier 1,7,9,2012,28,35,Married,4,BA,MidSized,Product,4,Gender,91.33
10536,Fisher,English,29,Female,JR88879,B.Tech,Information Technology,Tier 3,8,6,2015,16,23,Married,4,BA,Startup,Design,14,Gender,87.82
22045,Ford,English,31,Female,JR87525,MS,Computer Science,Tier 3,7,5,2016,23,31,Married,3,SSE,Startup,Product,14,Gender,86.41
2270,Gail,English,33,Other,JR85289,B.Tech,Information Technology,Tier 2,8,10,2011,19,25,Married,1,SEM,Startup,Engineering,11,,35.91
19455,Graham,Hindi,30,Female,JR85289,B.Tech,Computer Science,Tier 2,8,7,2014,12,18,Single,2,SDE,Startup,Finance,14,DegreeBranch,77.74
12892,Gustaf,Hindi,28,Male,JR89890,BCA,Artificial Intelligence,Tier 3,9,5,2016,20,24,Single,3,SDE,MidSized,Customer Success,18,LatestDegreeCGPA,85.91
11280,Harland,English,29,Female,JR87525,M.Tech,Electrical,Tier 2,7,3,2018,16,20,Married,4,DE,Enterprise,Customer Success,18,CurrentCompanyType,66.25
16949,Hayes,Hindi,24,Female,JR88873,B.Tech,Artificial Intelligence,Tier 2,8,1,2020,20,27,Married,3,SSE,Enterprise,Design,9,Gender,73.28
6610,Hezekiah,English,30,Other,JR87525,Dual MBA,Information Technology,Tier 3,9,7,2014,14,19,Married,4,SSE,Startup,Design,19,DegreeBranch,70.03
11927,Hilary,English,29,Male,JR87525,BCA,Computer Science,Tier 3,8,6,2015,26,33,Single,3,DS,Enterprise,Customer Success,6,,36.12
8611,Hosie,English,24,Male,JR88873,B.Tech,Electrical,Tier 2,7,1,2020,26,30,Married,3,BA,Startup,Design,4,MartialStatus,94.2
4416,Isreal,Hindi,35,Male,JR88873,M.Tech,Electrical and Electronics,Tier 3,7,9,2012,11,15,Married,3,DS,Enterprise,Engineering,12,,50.87
21907,Ivory,English,28,Female,JR85289,B.Tech,Information Technology,Tier 1,9,5,2016,7,17,Single,3,SDE,MidSized,Design,8,Gender,71.62
17484,Joesph,English,24,Female,JR87525,B.Tech,Computer Science,Tier 2,7,1,2020,8,12,Single,5,SDE,Startup,Product,7,Gender,80.52
14216,Julious,Hindi,32,Female,JR79193,Dual M.Tech,Information Technology,Tier 1,7,9,2012,23,33,Married,1,SDE,Startup,Design,7,DegreeBranch,89.59
15757,Lemon,English,34,Male,JR85289,Dual M.Tech,Electronics,Tier 2,7,11,2010,12,20,Married,3,EM,Startup,Engineering,6,YearsOfExperince,93.06
6541,Lora,English,37,Male,JR85289,M.Tech,Computer Science,Tier 3,8,11,2010,10,14,Single,3,SDE,Startup,Engineering,20,YearsOfExperince,83.26
19889,Louise,English,35,Female,JR85289,B.Tech,Computer Science,Tier 2,7,12,2009,13,18,Married,4,SDE,MidSized,Engineering,20,YearsOfExperince,79.36
22044,Manford,English,28,Female,JR85289,Dual M.Tech,Electronics,Tier 3,7,5,2016,12,17,Married,4,BA,Startup,Engineering,15,Gender,89.51
4796,Manning,Hindi,32,Male,JR85289,MS,Electrical,Tier 2,7,6,2015,18,23,Married,4,SDE,Enterprise,Engineering,4,,59.16
7266,Margaret,English,27,Male,JR87525,MS,Electrical,Tier 2,8,1,2020,13,23,Single,3,SDE,Startup,Customer Success,7,HighestDegree,73.24
3708,Marsh,English,34,Male,JR85289,M.Tech,Artificial Intelligence,Tier 1,7,8,2013,18,28,Married,4,SDE,Enterprise,Design,4,,36.53
